2	Swift	XMMSL1_J061926.7-655308	2013-01-23 08:15:02	2013-01-23 08:29:59	94.825	-65.829	2013
2	Swift	1E 1048.1-5937	2013-01-23 08:30:02	2013-01-23 08:47:51	162.546	-59.871	2013
2	Swift	GRB 130122A	2013-01-23 08:47:56	2013-01-23 09:32:05	194.2	58.995	2013
2	Swift	PSR J2156+2618	2013-01-23 09:32:07	2013-01-23 09:48:00	329.093	26.369	2013
2	Swift	M31_1	2013-01-23 09:48:02	2013-01-23 10:03:57	10.653	41.278	2013
2	Swift	NGC 1275	2013-01-23 10:04:02	2013-01-23 10:22:01	49.894	41.511	2013
2	Swift	Nova Mon 2012	2013-01-23 10:22:02	2013-01-23 10:24:07	99.858	5.926	2013
2	Swift	GRB 130122A	2013-01-23 10:24:09	2013-01-23 11:08:13	194.112	59.025	2013
2	Swift	PSR J2156+2618	2013-01-23 11:08:15	2013-01-23 11:28:57	329.098	26.367	2013
2	Swift	NGC 1275	2013-01-23 11:29:02	2013-01-23 11:58:59	49.937	41.518	2013
2	Swift	PTF12mkp	2013-01-23 11:59:02	2013-01-23 12:00:31	127.107	65.167	2013
5	Suzaku	SHAPLEY_B	2013-01-23 11:36:00	2013-01-23 12:06:00	201.6396	-31.8599	20130121
1	XMM-Newton	NGC1365	2013-01-23 11:16:00	2013-01-23 12:25:14	03:33:36.40	-36:08:25.0	2404
2	Swift	GRB 130122A	2013-01-23 12:00:33	2013-01-23 12:44:20	194.2	59.017	2013
2	Swift	J203512.7+465112	2013-01-23 12:44:23	2013-01-23 12:53:58	308.828	46.902	2013
2	Swift	Tycho SNR	2013-01-23 12:54:02	2013-01-23 12:57:59	6.315	64.141	2013
2	Swift	Tycho SNR	2013-01-23 12:58:02	2013-01-23 13:05:58	6.329	64.134	2013
2	Swift	NGC1365	2013-01-23 13:06:02	2013-01-23 13:36:00	53.374	-36.112	2013
2	Swift	IC 4320 HLX	2013-01-23 13:36:02	2013-01-23 13:38:51	206.031	-27.22	2013
2	Swift	GRB 130122A	2013-01-23 13:38:53	2013-01-23 14:11:57	194.241	59.012	2013
2	Swift	Tycho SNR	2013-01-23 14:12:02	2013-01-23 14:16:01	6.379	64.143	2013
2	Swift	Tycho SNR	2013-01-23 14:16:02	2013-01-23 14:41:58	6.317	64.134	2013
2	Swift	NGC1365	2013-01-23 14:42:02	2013-01-23 14:50:00	53.38	-36.109	2013
2	Swift	NOVA LMC 2012	2013-01-23 14:50:03	2013-01-23 14:58:01	73.734	-70.419	2013
2	Swift	XMMU J050755.3-682506	2013-01-23 14:58:02	2013-01-23 15:12:13	76.96	-68.4	2013
2	Swift	GRB 130122A	2013-01-23 15:12:14	2013-01-23 15:38:49	194.168	58.984	2013
2	Swift	SDSS J121945.70-03142	2013-01-23 15:38:53	2013-01-23 15:49:59	184.955	-3.208	2013
2	Swift	Tycho SNR	2013-01-23 15:50:02	2013-01-23 15:53:58	6.301	64.162	2013
2	Swift	Tycho SNR	2013-01-23 15:54:02	2013-01-23 16:01:58	6.333	64.13	2013
2	Swift	BB Dor	2013-01-23 16:24:02	2013-01-23 16:54:01	82.362	-58.892	2013
2	Swift	2FGL J1120.0-2204	2013-01-23 16:54:02	2013-01-23 17:09:58	170.025	-22.071	2013
2	Swift	PBC J1212.9+3239	2013-01-23 17:10:02	2013-01-23 17:11:44	183.276	32.652	2013
2	Swift	GRB 130122A	2013-01-23 17:11:47	2013-01-23 17:25:01	194.299	59.014	2013
2	Swift	Tycho SNR	2013-01-23 17:25:02	2013-01-23 17:29:01	6.359	64.147	2013
2	Swift	Tycho SNR	2013-01-23 17:29:02	2013-01-23 17:40:58	6.321	64.133	2013
2	Swift	LMC_Survey_73	2013-01-23 18:07:03	2013-01-23 18:17:00	84.04	-69.826	2013
2	Swift	OT J113751.67+061231.6	2013-01-23 18:17:02	2013-01-23 18:24:27	174.471	6.202	2013
2	Swift	GRB 130122A	2013-01-23 18:24:28	2013-01-23 19:00:59	194.297	59.01	2013
2	Swift	Tycho SNR	2013-01-23 19:01:02	2013-01-23 19:05:01	6.354	64.146	2013
2	Swift	Tycho SNR	2013-01-23 19:05:02	2013-01-23 19:20:58	6.322	64.132	2013
2	Swift	RX J0520.5-6932	2013-01-23 19:48:03	2013-01-23 19:59:57	80.124	-69.494	2013
2	Swift	XMMSL1_J061926.7-655308	2013-01-23 20:00:02	2013-01-23 20:00:48	94.841	-65.864	2013
2	Swift	GRB 130122A	2013-01-23 20:00:50	2013-01-23 20:36:57	194.251	58.968	2013
2	Swift	Tycho SNR	2013-01-23 20:37:02	2013-01-23 20:41:01	6.363	64.148	2013
2	Swift	Tycho SNR	2013-01-23 20:41:02	2013-01-23 21:00:58	6.32	64.133	2013
2	Swift	BB Dor	2013-01-23 21:29:03	2013-01-23 21:36:34	82.34	-58.892	2013
2	Swift	GRB 130122A	2013-01-23 21:36:37	2013-01-23 22:21:08	194.199	58.977	2013
2	Swift	M31_1	2013-01-23 22:21:11	2013-01-23 22:43:59	10.7	41.3	2013
